title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
德州仪器 BA II Plus 金融计算器,黑色的,187.55,https://cf.shopee.com.my/file/my-11134207-820li-mfm20ch7xp1lb1,http://shopee.com.my/product/180253535/3111663886,School & Office Equipment,Calculators,IVCN2026051110556,7583781584,https://detail.1688.com/offer/857673846010.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&kjSource=pc&spm=a2639h.30124514.offerlist.i19&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,3111663886,187.55,高价品，流量翻倍,1
灰色气泡膜塑料运输袋 12x18 1000 个,灰色气泡膜塑料运输袋 12x18 1000 个,170.73,https://cf.shopee.com.br/file/br-11134207-7r98o-m5h3czcmtxsg8a,http://shopee.com.br/product/340745435/23498160553,Letters & Envelopes,Envelopes & Angpao,IVCN2026051110558,209170655918,https://detail.1688.com/offer/746547091208.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,23498160553,170.73,高价品，流量翻倍,1
带滚轮支架的单面白板，120x240厘米（标准/磁性）。**请每单订购1套。**,磁铁,483.68,https://cf.shopee.co.th/file/th-11134207-7r98o-lkjeyjw2rhgcce,http://shopee.co.th/product/127601639/2180193660,School & Office Equipment,Writing Boards & Board Stands,IVCN2026051110560,4074314722,,P2,2026/5/14,2180193660,483.68,高价品，流量翻倍,1
Encadernadora The Cinch Universal - We R Memory Keepers,Encadernadora The Cinch Universal - We R Memory Keepers,808.4,https://cf.shopee.com.br/file/sg-11134201-7ravp-mald1vhxfpc3cd,http://shopee.com.br/product/1086996227/23798568533,School & Office Equipment,Others,IVCN202605120041,209608126808,,P2,2026/5/14,23798568533,808.4,高价品，流量翻倍,1
100支装多用途热熔胶棒，适用于艺术工艺DIY和大多数粘合项目,100个,4.71,https://cf.shopee.ph/file/ph-11134207-7r98o-lvo22nvnm3up15,http://shopee.ph/product/960614261/24381212742,School & Office Equipment,Glues,IVCN2026051110579,178220452137,https://detail.1688.com/offer/531955809223.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,24381212742,4.71,中价品,3
Mecolour 半自动平板热升华打印机，带滑动抽屉，38x38厘米型,220伏 38*38厘米,506,https://cf.shopee.com.br/file/br-11134207-7r98o-lvya73u0w4gi80,http://shopee.com.br/product/1049850872/22897117707,School & Office Equipment,Others,IVCN202605120011,169705305055,https://detail.1688.com/offer/931604487572.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bf8ca8917651899134472894e0fca&token=rO20P9i%2BsBLV53N%2BjoyZhiV2EBjdrgAaeMdPK2bB%2FDYLoJDVSBAskz2OC21DJJYv,P0,2026/5/14,22897117707,506,高价品，流量翻倍,2
（72卷一盒，每卷100码，快速发货）凤凰牌透明棕色胶带，2英寸宽，100码长，胶带。,透明，1盒，50微米，1盒。,162.35,https://cf.shopee.co.th/file/sg-11134201-820o2-mnqnetshtkw36c,http://shopee.co.th/product/334799390/43418071691,School & Office Equipment,Strings & Tapes,IVCN2026051110596,301486781726,https://detail.1688.com/offer/701452321496.html?spm=a26352.13672862.offerlist.1.3e5f1e62kVS9PB&tracelog=p4p&_p_isad=1&clickid=09391234e34b413eb15c670236ab13c7&sessionid=26d26a951b9f232f42428caf051b88f2,P1,2026/5/14,43418071691,162.35,高价品，流量翻倍,1
免运费【大包装】路易斯遮蔽胶带，可撕纸遮蔽胶带，绉纹遮蔽胶带，鸡皮胶带，用于油漆和喷涂，带防水涂层。,1英寸（72卷）,50.4,https://cf.shopee.co.th/file/th-11134207-7r98u-lydn3zl5g42x93,http://shopee.co.th/product/44405521/11812319199,School & Office Equipment,Strings & Tapes,IVCN2026051110393,67786592314,https://detail.1688.com/offer/855764590431.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,11812319199,50.4,高价品，流量翻倍,5
套装包含 63 包 500 米宽的杜蕾斯透明胶带，直接从工厂发货。,套装包含 63 包 500 米宽的杜蕾斯透明胶带，直接从工厂发货。,446.59,https://cf.shopee.com.br/file/br-11134207-820m5-mmc5ebp32pdz10,http://shopee.com.br/product/1461901696/58257787775,School & Office Equipment,Strings & Tapes,IVCN2026051110620,228802714516,,P2,2026/5/14,58257787775,446.59,高价品，流量翻倍,1
电动布料剪刀，USB充电，12V双电压,蓝色纸箱,2.49,https://cf.shopee.com.br/file/br-11134207-7r98o-m4qbkjfby59x94,http://shopee.com.br/product/1177319319/23798113708,School & Office Equipment,Scissors,IVCN2026051110624,239414557461,https://detail.1688.com/offer/925275726285.html?spm=a26352.b28411319/2508.0.0.71641e62sFmJ9y,P1,2026/5/14,23798113708,2.49,高价品，流量翻倍,1
Nelore Morlan 刺铁丝套装，500 米，配 Gerdau 抛光钉 19x11，适用于围栏,Nelore Morlan 刺铁丝套装，500 米，配 Gerdau 抛光钉 19x11，适用于围栏,79.53,https://cf.shopee.com.br/file/br-11134207-820l5-mmou3ef9s9hc7e,http://shopee.com.br/product/1721511409/58208455214,Art Supplies,Color Pencils,IVCN2026051110633,199620444858,,P2,2026/5/14,58208455214,79.53,高价品，流量翻倍,1
迷你58mm蓝牙标签打印机，适用于手机、PC、笔记本电脑。221,所以,53.12,https://cf.shopee.com.br/file/br-11134207-81ztc-mkg2p98x62o023,http://shopee.com.br/product/384064825/58254856184,School & Office Equipment,Label Printers,IVCN2026051110651,109872398280,https://detail.1688.com/offer/975415549345.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,58254856184,53.12,高价品，流量翻倍,2
促销套装 - QUAFF 320mm A3尺寸冷热覆膜机及切纸机,带金属底座切割器,163.93,https://cf.shopee.ph/file/ph-11134207-7r98s-lnwhuton5f8p75,http://shopee.ph/product/15681317/18094245301,School & Office Equipment,Others,IVCN2026051110665,138786910060,https://detail.1688.com/offer/784644259520.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017742565498087376e0ddd&token=%2FlJ0qcuS3CmdMPmv4mP0zlVqgXggfkvZu0FNJCw1XgLNmOrS2U8NfAapW3O%2B0nZt,P1,2026/5/14,18094245301,163.93,高价品，流量翻倍,2
文具胶带套装，包含5卷，每卷500米，透明，耐用，价格实惠，现货供应,文具胶带套装，包含5卷，每卷500米，透明，耐用，价格实惠，现货供应,28.55,https://cf.shopee.com.br/file/br-11134207-7r98q-lm7nyqovia0n75,http://shopee.com.br/product/687901750/20897400843,School & Office Equipment,Strings & Tapes,IVCN2026051110675,239393458888,https://detail.1688.com/offer/526513683761.html?spm=a26352.13672862.offerlist.146.3de31e62uqMzbu,P1,2026/5/14,20897400843,28.55,高价品，流量翻倍,1
迷你58mm蓝牙标签打印机，适用于手机、PC、笔记本电脑 - 221,迷你58mm蓝牙标签打印机，适用于手机、PC、笔记本电脑 - 221,62.33,https://cf.shopee.com.br/file/br-11134207-81z1k-mf3zvvcdyd501c,http://shopee.com.br/product/543213596/22094467785,School & Office Equipment,Label Printers,IVCN2026051110681,189612361577,https://detail.1688.com/offer/975415549345.html?spm=a26352.b28411319/2508.0.0,P1,2026/5/14,22094467785,62.33,高价品，流量翻倍,1
50/100/200/300米透明包装胶带大卷密封胶带快递包装捆扎胶带,300米透明胶带,1.39,https://cf.shopee.ph/file/ph-11134207-7rasl-m6rtv2b94v6531,http://shopee.ph/product/266499681/24342013420,School & Office Equipment,Strings & Tapes,IVCN2026051110689,247753529730,https://detail.1688.com/offer/687914131684.html?spm=a26352.b28411319.offerlist.23.32811e629wfRwy&cosite=-&tracelog=p4p&_p_isad=1&clickid=dbac36a68b8f4f5482a76b77742ed8c0&sessionid=zrHjQFZ8HZyTBfrcxEfSjY3pH43BbYYHhdf1749629219895,P1,2026/5/14,24342013420,1.39,低价品,1
便携式USB热敏标签打印机，白色，带支架,D400,280.9,https://cf.shopee.com.br/file/sg-11134201-8261p-mmbf9wbwc1s303,http://shopee.com.br/product/1730841213/58207747268,School & Office Equipment,Label Printers,IVCN2026051110707,199188228755,,P2,2026/5/14,58207747268,280.9,高价品，流量翻倍,2
冷陶瓷工艺套装（DAS）+丙烯颜料+丙烯酸彩色玻璃清漆,陶瓷 500克,33.11,https://cf.shopee.com.br/file/br-11134201-820m1-mm0ux9mi3x1cbd,http://shopee.com.br/product/1341086788/22694444772,Art Supplies,Others,IVCN2026051110719,169409360116,,P2,2026/5/14,22694444772,33.11,高价品，流量翻倍,2
1800 片串珠套装 – 创意儿童手链 + 硅胶线 – SHEFA,1800 片串珠套装 – 创意儿童手链 + 硅胶线 – SHEFA,3.76,https://cf.shopee.com.br/file/br-11134207-7r98o-m8z66hp5zj7m80,http://shopee.com.br/product/1515959011/23998415759,Art Supplies,Others,IVCN202605120055,129833499947,,P2,2026/5/14,23998415759,3.76,高价品，流量翻倍,1
专业绘画画笔套装（50支） - 尼龙刷毛，多种尺寸，适用于油画/水彩/丙烯/艺术绘画,50 混合,4.3,https://cf.shopee.com.br/file/sg-11134201-82609-mk0ia9s5mbcw4e,http://shopee.com.br/product/1480469108/58254439782,Art Supplies,Paint Brushes,IVCN2026051110730,238800468209,https://detail.1688.com/offer/690622734358.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,58254439782,4.3,高价品，流量翻倍,1
数字绘图板、显示器、数字化仪、平板电脑、11.6英寸,数字绘图板、显示器、数字化仪、平板电脑、11.6英寸,843.52,https://cf.shopee.com.br/file/sg-11134201-8262i-mm0i8y5b3v9h12,http://shopee.com.br/product/297905309/28269695936,Art Supplies,Water & Poster Colours,IVCN2026051110733,168582545072,,P2,2026/5/14,28269695936,843.52,高价品，流量翻倍,1
Mammoth ZCUT-9 智能感应自动胶带切割器无需拉动滚轮即可使用各种尺寸的胶带。,ZCUT-9,201.72,https://cf.shopee.co.th/file/th-11134207-7ra0p-mc3d6adozt0ce0,http://shopee.co.th/product/146378171/42108272234,School & Office Equipment,Strings & Tapes,IVCN2026051110761,290697568871,https://detail.1688.com/offer/802502460212.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,42108272234,201.72,高价品，流量翻倍,1
便携式USB热敏标签打印机，白色，带支架,支持 IMP 9260+,314.81,https://cf.shopee.com.br/file/sg-11134201-81zvm-mmt9a41xfairfc,http://shopee.com.br/product/997284961/22894539498,School & Office Equipment,Label Printers,IVCN2026051110240,228803365140,,P2,2026/5/14,22894539498,314.81,高价品，流量翻倍,3
杜蕾斯宽幅胶带套装（10卷装），500米，大号棕色，适用于包装盒和包裹,杜蕾斯宽幅胶带套装（10卷装），500米，大号棕色，适用于包装盒和包裹,53.46,https://cf.shopee.com.br/file/br-11134207-7r98o-lwsx5it1eo425b,http://shopee.com.br/product/885984605/21499320952,School & Office Equipment,Strings & Tapes,IVCN2026051110765,149539852311,https://detail.1688.com/offer/721464081470.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=067f7c44ba634a128b32c8e22501aaad&sessionid=1fe8d452dc7c44d1b3171de9d7d07122,P1,2026/5/14,21499320952,53.46,高价品，流量翻倍,1
OFF CUT - Plotter de Recorte OFF PAPER,蓝色的,1497.92,https://cf.shopee.com.br/file/br-11134207-820lf-mmmw4vgdvthc6c,http://shopee.com.br/product/346931325/22194966979,School & Office Equipment,Pen Knives & Paper Cutters,IVCN2026051110315,229441200185,,P2,2026/5/14,22194966979,1497.92,高价品，流量翻倍,2
6合1线圈/螺旋装订机，Officom W12D 3:1双用途装订机，带装订环和封面套装,粉色 W12D,164.03,https://cf.shopee.ph/file/ph-11134207-81ztk-mjtohovvgr2da2,http://shopee.ph/product/274874355/28270241296,School & Office Equipment,Others,IVCN2026051110769,305314385102,https://detail.1688.com/offer/973877491075.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417742623323032443e1096&token=JY5yX5LXMczDmVlLllLyJBLul0vH3AyAJdo4AYQJXlTs4rjgIQO9xkk22Y%2FBtBMW,P1,2026/5/14,28270241296,164.03,高价品，流量翻倍,2
Off-P3 无纸智能切割绘图仪,白色（不含乙烯基套件）,1440.42,https://cf.shopee.com.br/file/br-11134207-7r98o-m99o5t69px4yfe,http://shopee.com.br/product/590323153/20497981949,School & Office Equipment,Pen Knives & Paper Cutters,IVCN2026051110773,199174494539,,P2,2026/5/14,20497981949,1440.42,高价品，流量翻倍,1
90°方形模板 BK PARTS – 用于金属管材和管道的快速精确标记,90°方形模板 BK PARTS – 用于金属管材和管道的快速精确标记,4,https://cf.shopee.com.br/file/br-11134207-81z1k-mhs1ehtegydd69,http://shopee.com.br/product/1538537787/58201368113,School & Office Equipment,"Rulers, Protractors & Stencils",IVCN2026051110783,179722978688,https://detail.1688.com/offer/849169942521.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,58201368113,4,高价品，流量翻倍,1
三合一滑动徽章机套装 DIY 纽扣、胸针、徽章 25/32/58mm 150 件耗材,三合一滑动徽章机套装 DIY 纽扣、胸针、徽章 25/32/58mm 150 件耗材,423.09,https://cf.shopee.com.br/file/sg-11134201-8262h-mk1t1le7wg01bc,http://shopee.com.br/product/805411041/58254267809,Art Supplies,Others,IVCN2026051110794,189185134231,,P2,2026/5/14,58254267809,423.09,高价品，流量翻倍,1
Mimo压花中继机,Mimo压花中继机,548.33,https://cf.shopee.com.br/file/sg-11134201-8261i-ml4ykoaje8zsbb,http://shopee.com.br/product/660248852/15051375950,School & Office Equipment,Pen Knives & Paper Cutters,IVCN202605120061,160016183085,,P2,2026/5/14,15051375950,548.33,高价品，流量翻倍,1
A4覆膜机和塑料切割机，配10个塑料袋、切纸器、冷热功能、防卡纸ABS材质，220V,白色 220V,68,https://cf.shopee.com.br/file/br-11134207-820l9-ml63rtjyp539d5,http://shopee.com.br/product/1654001477/23494859001,School & Office Equipment,Others,IVCN2026051110800,169725497652,https://detail.1688.com/offer/799410953770.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917762408082303824e1157&token=s2gUz32%2B%2Bic%2BpEieJxiUgJF0M8HdqKOQFJUfGfTdhbE2Zi%2BssK7pg2WbzLAGSvdJ,P0,2026/5/14,23494859001,68,高价品，流量翻倍,1
铡刀式裁纸机，可进行精确的直线切割，金属底座，30厘米，10张，Mecolour。,A4纸张切割器,32.3,https://cf.shopee.com.br/file/br-11134207-7r98o-lo5813bhm9pl31,http://shopee.com.br/product/1049850872/22097151921,School & Office Equipment,Pen Knives & Paper Cutters,IVCN2026051110802,209158556313,,P2,2026/5/14,22097151921,32.3,高价品，流量翻倍,1
工业裁纸机，400 张，A4 大尺寸纸张，办公、学校、印刷，带锁。,所以,786.77,https://cf.shopee.com.br/file/br-11134207-81z1k-mil7599ngtfn1e,http://shopee.com.br/product/1049850872/47853504624,School & Office Equipment,Pen Knives & Paper Cutters,IVCN202605120069,410335835549,,P2,2026/5/14,47853504624,786.77,高价品，流量翻倍,1
24支装白色胶水，每支40克，高品质粘合剂，适用于学校、办公室文具用品。,12包（24个）,2.58,https://cf.shopee.ph/file/sg-11134201-8260k-ml7m7tyc76dk68,http://shopee.ph/product/1759375754/52006529597,School & Office Equipment,Glues,IVCN202605120073,335587169902,,P2,2026/5/14,52006529597,2.58,中价品,1
滑动式徽章机套装，纽扣机，胸针机，徽章机（32/44/58毫米），150颗纽扣,Azul-32/44/58mm 150键,391.2,https://cf.shopee.com.br/file/br-11134207-820lc-mlhnhe9yxclhaf,http://shopee.com.br/product/1569804599/58256367491,School & Office Equipment,Others,IVCN2026051110838,219619116924,,P2,2026/5/14,58256367491,391.2,高价品，流量翻倍,1
热敏不干胶标签打印机，110mm，USB和蓝牙无线连接，203DPI，兼容多种系统，型号WKDY-81X,机器,280.09,https://cf.shopee.com.br/file/sg-11134201-8260s-mmim6qxpjq4j46,http://shopee.com.br/product/1719325568/58258025786,School & Office Equipment,Label Printers,IVCN2026051110496,149553301069,,P2,2026/5/14,58258025786,280.09,高价品，流量翻倍,2
【散装】（1盒*50瓶）502强力胶水 3秒速干强力胶水（50瓶 x 20克）多用途强力胶水,【散装】（1盒*50瓶）502强力胶水 3秒速干强力胶水（50瓶 x 20克）多用途强力胶水,29.05,https://cf.shopee.com.my/file/my-11134207-7r98q-ly6c3bzrqx6108,http://shopee.com.my/product/328856030/25784001728,School & Office Equipment,Glues,IVCN202605120075,236586115282,https://detail.1688.com/offer/573367974736.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21088ae017476464534606026e1ace&token=FqqK%2Bn%2FrAADAo8vkP0L%2FvEmJxEDeWbVxxQZOOCCDxM9SBcwwGUZhk4Izo3NkuSnS,P1,2026/5/14,25784001728,29.05,高价品，流量翻倍,1
杜蕾斯透明胶带套装，500米，含63卷，密封包装,杜蕾斯透明胶带套装，500米，含63卷，密封包装,421.03,https://cf.shopee.com.br/file/br-11134207-820lf-mmc5ebp2vojr8b,http://shopee.com.br/product/1593057465/58207785936,School & Office Equipment,Strings & Tapes,IVCN2026051110867,219187562848,,P2,2026/5/14,58207785936,421.03,高价品，流量翻倍,1
适用于EVA和纸张的38毫米圆形打孔器 Make+,适用于EVA和纸张的38毫米圆形打孔器 Make+,4.43,https://cf.shopee.com.br/file/sg-11134201-7rd6j-m7fs066rdtkme9,http://shopee.com.br/product/469558151/20772640934,School & Office Equipment,Hole Punchers,IVCN2026051110875,213809094703,https://detail.1688.com/offer/624090416539.html,P1,2026/5/14,20772640934,4.43,高价品，流量翻倍,1
电动布料剪刀，USB充电，12V双电压,蓝色 + 1 个备用刀片,28.05,https://cf.shopee.com.br/file/br-11134207-81ztc-mjfdasi8ijnn9e,http://shopee.com.br/product/1346452327/58253171322,School & Office Equipment,Scissors,IVCN2026051110405,199616783488,,P2,2026/5/14,58253171322,28.05,高价品，流量翻倍,2
白色便携式热敏标签打印机，带支架，不含色带，110mm，USB接口，打印速度快，高清打印,白色便携式热敏标签打印机，带支架，不含色带，110mm，USB接口，打印速度快，高清打印,360.56,https://cf.shopee.com.br/file/br-11134207-81z1k-mefjh2fcn5kx26,http://shopee.com.br/product/1036760565/22994355376,School & Office Equipment,Label Printers,IVCN2026051110881,169720044481,,P2,2026/5/14,22994355376,360.56,高价品，流量翻倍,1
长臂订书机，最多可装订 240 枚重型订书钉，型号 0700，防滑底座，适用于笔记本装订,重型订书机,86.26,https://cf.shopee.ph/file/ph-11134207-81ztl-megzfewzp4w740,http://shopee.ph/product/274874355/28284896547,School & Office Equipment,Staplers & Staples,IVCN202605120081,237747709171,https://detail.1688.com/offer/693351970396.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,28284896547,86.26,高价品，流量翻倍,1
